season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
4,0,0,1,31.16,34.09,45,19.0012,284
4,0,0,1,30.34,33.335,48,12.998,232
4,0,0,1,29.52,33.335,51,11.0014,201
4,0,0,1,29.52,33.335,54,19.0012,154
4,0,0,1,28.7,32.575,58,15.0013,144
4,0,0,2,28.7,32.575,61,11.0014,78
4,0,0,1,28.7,32.575,58,12.998,69
4,0,0,3,27.88,31.82,65,6.0032,33
4,0,0,3,27.88,31.82,65,6.0032,5
4,0,0,3,25.42,28.79,83,12.998,1
4,0,0,2,25.42,27.275,94,6.0032,3
4,0,0,2,26.24,28.79,89,12.998,25
4,0,0,1,27.88,31.82,79,15.0013,92
4,0,0,1,28.7,33.335,74,16.9979,181
4,0,0,1,30.34,34.85,66,11.0014,264
4,0,0,1,31.16,35.605,62,7.0015,390
4,0,0,1,32.8,37.88,55,7.0015,404
4,0,0,1,32.8,38.635,59,15.0013,421
4,0,0,1,33.62,39.395,56,16.9979,375
4,0,0,1,34.44,40.15,53,19.9995,376
4,0,0,1,34.44,40.15,53,19.9995,414
4,0,0,3,32.8,37.12,49,56.9969,358
4,0,0,3,32.8,37.12,49,56.9969,181
4,0,0,2,27.06,30.305,83,12.998,183
4,0,0,3,27.06,30.305,83,0.0,176
4,0,0,2,27.06,30.305,83,11.0014,167
4,0,0,2,27.06,30.305,78,7.0015,162
4,0,0,1,26.24,28.79,83,11.0014,147
4,1,0,1,26.24,28.79,83,8.9981,140
4,1,0,1,26.24,28.79,83,6.0032,119
4,1,0,1,26.24,28.79,83,0.0,63
4,1,0,1,26.24,29.545,78,0.0,26
4,1,0,2,27.06,30.305,78,6.0032,12
4,1,0,2,26.24,28.79,83,8.9981,4
4,1,0,1,26.24,28.79,89,11.0014,16
4,1,0,1,27.06,30.305,83,8.9981,36
4,1,0,1,28.7,33.335,74,7.0015,86
4,1,0,2,29.52,34.09,66,6.0032,238
4,1,0,2,31.16,34.85,55,6.0032,280
4,1,0,2,31.16,34.85,55,6.0032,349
4,1,0,2,31.98,35.605,52,0.0,447
4,1,0,2,31.98,35.605,49,0.0,423
4,1,0,1,32.8,36.365,46,0.0,408
4,1,0,1,33.62,37.12,43,6.0032,408
4,1,0,1,33.62,37.12,41,0.0,452
4,1,0,1,32.8,36.365,46,0.0,436
4,1,0,1,32.8,36.365,46,8.9981,418
4,1,0,2,31.98,35.605,49,11.0014,375
4,1,0,2,31.16,34.85,55,7.0015,386
4,1,0,2,30.34,34.09,62,7.0015,457
4,1,0,2,30.34,34.09,62,8.9981,326
4,1,0,2,29.52,34.09,70,7.0015,138
4,0,1,2,28.7,32.575,65,11.0014,55
4,0,1,1,28.7,32.575,65,7.0015,39
4,0,1,1,27.06,31.06,74,6.0032,13
4,0,1,1,27.06,31.06,74,15.0013,8
4,0,1,1,27.06,31.06,69,11.0014,5
4,0,1,1,27.06,31.06,69,0.0,20
4,0,1,1,27.06,31.06,74,6.0032,94
4,0,1,1,28.7,32.575,65,6.0032,270
4,0,1,1,29.52,34.09,62,8.9981,432
4,0,1,1,30.34,34.09,58,8.9981,227
4,0,1,1,31.16,34.85,52,7.0015,139
4,0,1,1,31.98,34.85,46,7.0015,172
4,0,1,1,32.8,36.365,43,7.0015,201
4,0,1,1,33.62,37.12,43,7.0015,203
4,0,1,1,32.8,37.12,49,11.0014,178
4,0,1,1,33.62,37.12,43,0.0,162
4,0,1,1,33.62,37.88,46,7.0015,281
4,0,1,1,33.62,37.88,46,7.0015,545
4,0,1,1,32.8,37.88,55,11.0014,496
4,0,1,1,32.8,38.635,59,8.9981,368
4,0,1,1,31.16,36.365,66,7.0015,284
4,0,1,1,31.98,37.12,62,16.9979,245
4,0,1,1,31.16,36.365,66,15.0013,155
4,0,1,1,30.34,34.85,66,11.0014,73
4,0,1,1,29.52,34.85,74,12.998,37
4,0,1,1,28.7,33.335,74,8.9981,15
4,0,1,1,28.7,33.335,79,6.0032,5
4,0,1,1,28.7,33.335,79,0.0,6
4,0,1,2,27.88,31.82,83,6.0032,6
4,0,1,1,27.88,31.82,83,6.0032,35
4,0,1,1,28.7,33.335,79,6.0032,121
4,0,1,2,29.52,34.85,79,0.0,312
4,0,1,2,29.52,34.85,74,7.0015,428
4,0,1,3,28.7,33.335,79,12.998,189
4,0,1,3,28.7,33.335,79,6.0032,43
4,0,1,2,29.52,34.85,74,0.0,127
4,0,1,2,30.34,34.85,66,6.0032,152
4,0,1,2,30.34,34.85,70,7.0015,140
4,0,1,1,31.16,36.365,66,19.0012,163
4,0,1,1,31.16,36.365,70,19.0012,185
4,0,1,1,31.16,36.365,70,16.9979,275
4,0,1,1,31.98,37.12,59,15.0013,596
4,0,1,1,31.16,35.605,62,12.998,563
4,0,1,1,30.34,34.85,70,15.0013,394
4,0,1,1,29.52,34.85,74,16.9979,312
4,0,1,1,28.7,33.335,79,12.998,241
4,0,1,1,28.7,33.335,79,12.998,186
4,0,1,1,27.88,31.82,83,15.0013,98
4,0,1,1,27.06,29.545,89,8.9981,35
4,0,1,1,27.06,29.545,89,12.998,16
4,0,1,1,27.06,29.545,89,12.998,8
4,0,1,1,26.24,28.03,94,7.0015,4
4,0,1,1,26.24,28.79,89,7.0015,4
4,0,1,1,26.24,28.79,89,7.0015,32
4,0,1,2,26.24,28.79,89,8.9981,118
4,0,1,2,27.06,29.545,89,7.0015,292
4,0,1,2,28.7,33.335,79,12.998,443
4,0,1,1,30.34,34.85,70,11.0014,179
4,0,1,1,31.98,37.12,62,0.0,101
4,0,1,1,33.62,38.635,52,8.9981,142
4,0,1,1,34.44,38.635,41,0.0,171
4,0,1,1,35.26,39.395,41,0.0,155
4,0,1,1,35.26,39.395,41,16.9979,160
4,0,1,1,35.26,39.395,41,16.9979,166
4,0,1,1,35.26,38.635,39,15.0013,265
4,0,1,1,35.26,37.88,36,16.9979,569
4,0,1,1,34.44,37.88,44,19.9995,562
4,0,1,1,33.62,38.635,52,19.0012,365
4,0,1,1,31.16,35.605,58,23.9994,285
4,0,1,1,30.34,34.09,62,11.0014,209
4,0,1,1,30.34,34.09,62,11.0014,182
4,0,1,1,29.52,34.09,66,0.0,129
4,0,1,1,30.34,34.85,66,7.0015,47
4,0,1,1,29.52,34.85,79,0.0,34
4,0,1,2,28.7,33.335,74,11.0014,22
4,0,1,1,27.88,31.82,79,7.0015,6
4,0,1,1,28.7,33.335,79,16.9979,11
4,0,1,1,27.88,31.82,79,16.9979,27
4,0,1,1,28.7,33.335,74,7.0015,102
4,0,1,2,28.7,33.335,79,12.998,332
4,0,1,2,29.52,34.85,74,16.9979,457
4,0,1,2,31.16,36.365,70,19.9995,241
4,0,1,2,30.34,34.85,70,23.9994,138
4,0,1,2,30.34,35.605,74,16.9979,165
4,0,1,2,31.16,36.365,70,19.0012,213
4,0,1,2,31.98,37.88,66,19.0012,229
4,0,1,2,32.8,39.395,63,23.9994,216
4,0,1,2,32.8,39.395,63,23.9994,141
4,0,1,3,27.88,31.82,83,30.0026,132
4,0,1,3,27.06,29.545,89,30.0026,167
4,0,1,1,27.06,30.305,83,6.0032,316
4,0,1,1,27.06,30.305,83,6.0032,270
4,0,1,1,27.06,30.305,83,11.0014,250
4,0,1,2,27.06,30.305,83,16.9979,204
4,0,1,2,27.06,30.305,78,12.998,169
4,0,1,2,27.06,30.305,78,6.0032,151
4,0,0,2,27.06,30.305,83,8.9981,121
4,0,0,2,26.24,28.79,89,7.0015,53
4,0,0,1,26.24,28.79,89,11.0014,55
4,0,0,1,26.24,28.79,89,8.9981,30
4,0,0,1,26.24,28.79,83,15.0013,6
4,0,0,2,25.42,28.03,88,11.0014,15
4,0,0,2,26.24,28.79,83,12.998,38
4,0,0,1,27.06,30.305,78,12.998,71
4,0,0,1,28.7,32.575,70,16.9979,182
4,0,0,1,30.34,34.09,58,19.0012,247
4,0,0,1,31.16,34.85,52,11.0014,264
4,0,0,1,31.98,34.85,46,19.9995,290
4,0,0,1,32.8,36.365,46,16.9979,366
4,0,0,1,33.62,37.12,41,15.0013,416
4,0,0,1,34.44,37.12,36,8.9981,373
4,0,0,1,34.44,36.365,34,6.0032,402
4,0,0,1,33.62,36.365,38,0.0,416
4,0,0,1,34.44,36.365,32,0.0,401
4,0,0,1,33.62,36.365,36,7.0015,378
4,0,0,1,31.16,34.85,55,11.0014,306
4,0,0,1,31.16,35.605,58,15.0013,314
4,0,0,1,30.34,34.09,58,11.0014,238
4,0,0,1,29.52,34.09,62,11.0014,214
4,0,0,1,29.52,33.335,58,12.998,140
4,0,0,1,28.7,32.575,61,11.0014,154
4,0,0,1,28.7,32.575,61,8.9981,113
4,0,0,1,27.88,31.82,69,6.0032,96
4,0,0,1,27.06,31.06,74,6.0032,25
4,0,0,1,27.06,31.06,69,6.0032,5
4,0,0,1,27.06,31.06,74,0.0,17
4,0,0,1,26.24,29.545,78,6.0032,25
4,0,0,1,28.7,32.575,70,6.0032,65
4,0,0,1,29.52,34.09,66,0.0,92
4,0,0,1,30.34,34.85,66,6.0032,169
4,0,0,1,31.16,34.85,55,8.9981,268
4,0,0,1,31.98,36.365,55,12.998,287
4,0,0,1,33.62,37.88,46,19.0012,377
4,0,0,1,32.8,36.365,46,19.9995,367
4,0,0,1,33.62,37.12,41,22.0028,349
4,0,0,1,34.44,37.12,39,19.0012,361
4,0,0,1,34.44,37.88,41,19.0012,372
4,0,0,1,34.44,37.12,36,15.0013,363
4,0,0,1,33.62,37.12,43,19.0012,363
4,0,0,1,32.8,37.12,49,22.0028,303
4,0,0,1,31.16,34.85,55,12.998,268
4,0,0,1,30.34,34.09,62,16.9979,227
4,0,0,1,30.34,34.85,66,15.0013,143
4,0,0,1,29.52,34.09,66,16.9979,72
4,0,1,1,28.7,32.575,65,12.998,35
4,0,1,1,28.7,32.575,61,19.0012,10
4,0,1,1,28.7,32.575,61,15.0013,12
4,0,1,1,27.88,31.82,65,11.0014,10
4,0,1,1,27.06,31.06,74,15.0013,4
4,0,1,1,27.06,31.06,74,8.9981,26
4,0,1,1,27.88,31.82,74,12.998,121
4,0,1,1,28.7,33.335,74,16.9979,317
4,0,1,1,30.34,34.85,66,19.0012,420
4,0,1,1,31.98,37.12,59,19.9995,208
4,0,1,1,32.8,37.88,55,23.9994,117
4,0,1,1,33.62,39.395,56,19.9995,128
4,0,1,1,34.44,40.15,53,19.0012,148
4,0,1,1,35.26,40.91,50,16.9979,141
4,0,1,1,35.26,41.665,53,19.0012,134
4,0,1,1,35.26,42.425,56,27.9993,146
4,0,1,1,35.26,42.425,56,26.0027,239
4,0,1,1,35.26,42.425,56,27.9993,514
4,0,1,1,35.26,41.665,53,26.0027,472
4,0,1,1,34.44,41.665,59,22.0028,373
4,0,1,1,29.52,34.85,74,27.9993,236
4,0,1,1,28.7,33.335,79,27.9993,130
4,0,1,1,29.52,34.85,74,8.9981,90
4,0,1,1,28.7,33.335,79,8.9981,55
4,0,1,1,28.7,33.335,79,8.9981,22
4,0,1,1,28.7,33.335,79,6.0032,14
4,0,1,1,28.7,33.335,79,7.0015,9
4,0,1,2,28.7,33.335,79,0.0,8
4,0,1,1,28.7,33.335,79,11.0014,6
4,0,1,1,28.7,33.335,79,6.0032,25
4,0,1,1,30.34,34.09,58,15.0013,115
4,0,1,1,31.16,34.85,55,12.998,330
4,0,1,1,31.16,35.605,58,15.0013,417
4,0,1,1,31.98,36.365,55,32.9975,176
4,0,1,1,33.62,38.635,52,11.0014,123
4,0,1,1,33.62,38.635,52,11.0014,125
4,0,1,1,35.26,39.395,44,19.9995,163
4,0,1,1,35.26,40.15,47,15.0013,136
4,0,1,1,36.9,42.425,42,19.9995,124
4,0,1,1,36.9,42.425,42,23.9994,148
4,0,1,1,35.26,39.395,44,19.0012,202
4,0,1,1,36.08,40.91,44,19.0012,428
4,0,1,1,35.26,40.15,47,19.9995,511
4,0,1,1,34.44,37.88,44,19.0012,337
4,0,1,1,33.62,37.12,43,12.998,308
4,0,1,1,33.62,37.12,43,7.0015,258
4,0,1,1,32.8,36.365,46,8.9981,194
4,0,1,1,31.98,35.605,52,0.0,79
4,0,1,1,31.16,35.605,62,0.0,46
4,0,1,1,31.16,34.85,55,0.0,12
4,0,1,1,31.16,34.85,55,0.0,5
4,0,1,1,30.34,34.09,58,12.998,4
4,0,1,1,30.34,34.09,58,16.9979,5
4,0,1,1,30.34,34.09,58,12.998,26
4,0,1,1,30.34,34.09,58,11.0014,121
4,0,1,1,31.16,34.85,55,16.9979,313
4,0,1,1,32.8,37.12,49,16.9979,449
4,0,1,1,33.62,37.12,41,12.998,186
4,0,1,1,33.62,37.88,46,12.998,113
4,0,1,1,34.44,37.12,39,11.0014,165
4,0,1,1,34.44,37.88,41,19.0012,174
4,0,1,3,33.62,37.88,46,8.9981,158
4,0,1,3,33.62,37.88,46,8.9981,116
4,0,1,3,26.24,28.03,94,8.9981,46
4,0,1,2,27.06,29.545,89,0.0,141
4,0,1,1,28.7,33.335,79,0.0,488
4,0,1,1,29.52,34.85,79,8.9981,463
4,0,1,1,28.7,33.335,79,7.0015,419
4,0,1,1,28.7,33.335,84,11.0014,342
4,0,1,1,28.7,33.335,79,7.0015,250
4,0,1,1,27.88,31.82,83,12.998,184
4,0,1,1,27.06,30.305,83,16.9979,116
4,0,1,1,27.06,31.06,69,19.9995,46
4,0,1,1,27.06,31.06,61,16.9979,25
4,0,1,1,26.24,31.06,57,19.9995,10
4,0,1,1,25.42,31.06,57,19.9995,6
4,0,1,1,25.42,31.06,53,16.9979,6
4,0,1,1,24.6,31.06,56,15.0013,28
4,0,1,1,24.6,30.305,60,15.0013,130
4,0,1,1,25.42,31.06,53,16.9979,334
4,0,1,1,26.24,31.06,50,23.9994,486
4,0,1,1,27.88,31.82,47,19.0012,224
4,0,1,1,28.7,31.82,42,16.9979,127
4,0,1,1,29.52,32.575,37,15.0013,148
4,0,1,1,30.34,32.575,35,16.9979,223
4,0,1,1,31.16,33.335,33,22.0028,177
4,0,1,1,30.34,32.575,35,19.0012,178
4,0,1,1,31.16,33.335,33,19.9995,180
4,0,1,1,31.16,33.335,33,8.9981,274
4,0,1,1,30.34,32.575,37,8.9981,595
4,0,1,1,29.52,32.575,42,12.998,578
4,0,1,1,29.52,32.575,39,15.0013,400
4,0,1,1,28.7,31.82,42,15.0013,348
4,0,1,1,27.06,31.06,50,8.9981,261
4,0,1,1,26.24,31.06,57,6.0032,176
4,0,1,1,26.24,30.305,65,16.9979,124
4,0,1,1,25.42,29.545,73,15.0013,80
4,0,1,1,25.42,29.545,73,12.998,20
4,0,1,1,24.6,28.79,78,11.0014,38
4,0,1,1,24.6,29.545,73,12.998,7
4,0,1,1,24.6,29.545,73,11.0014,10
4,0,1,1,24.6,29.545,73,8.9981,23
4,0,1,2,24.6,29.545,73,7.0015,120
4,0,1,1,26.24,30.305,65,7.0015,274
4,0,1,1,26.24,30.305,65,16.9979,564
4,0,1,1,27.88,31.82,54,12.998,207
4,0,1,2,27.06,31.06,61,11.0014,166
4,0,1,1,28.7,32.575,54,8.9981,210
4,0,1,1,28.7,32.575,48,12.998,238
4,0,1,1,28.7,32.575,54,12.998,247
4,0,1,1,28.7,32.575,51,12.998,265
4,0,1,1,29.52,32.575,45,11.0014,237
4,0,1,1,29.52,33.335,51,12.998,361
4,0,1,1,30.34,33.335,42,16.9979,587
4,0,1,1,29.52,32.575,45,15.0013,496
4,0,1,1,28.7,31.82,45,15.0013,394
4,0,1,1,28.7,32.575,51,15.0013,343
4,0,1,1,27.06,31.06,54,7.0015,261
4,0,1,1,27.06,31.06,57,15.0013,223
4,0,1,1,26.24,31.06,61,11.0014,167
4,0,0,1,25.42,30.305,65,12.998,110
4,0,0,1,24.6,29.545,69,7.0015,75
4,0,0,1,24.6,29.545,73,8.9981,58
4,0,0,1,24.6,28.79,78,8.9981,26
4,0,0,1,24.6,29.545,73,6.0032,16
4,0,0,1,23.78,27.275,78,6.0032,10
4,0,0,1,24.6,28.79,78,11.0014,37
4,0,0,1,25.42,29.545,73,8.9981,52
4,0,0,1,27.06,31.06,65,11.0014,127
4,0,0,1,28.7,32.575,54,15.0013,222
4,0,0,1,29.52,33.335,54,12.998,322
4,0,0,1,30.34,33.335,48,15.0013,396
4,0,0,1,31.16,34.09,43,19.0012,463
4,0,0,1,31.16,34.09,45,19.9995,497
4,0,0,1,30.34,33.335,45,19.9995,433
4,0,0,1,31.16,34.09,45,22.0028,428
4,0,0,1,31.16,34.09,45,19.0012,425
4,0,0,1,31.16,34.09,45,15.0013,475
4,0,0,1,31.16,34.09,45,19.0012,428
4,0,0,1,30.34,34.09,48,12.998,406
4,0,0,1,29.52,33.335,51,15.0013,296
4,0,0,1,28.7,32.575,58,15.0013,252
4,0,0,1,28.7,32.575,65,19.0012,201
4,0,0,1,27.88,31.82,61,15.0013,168
4,0,0,1,27.06,31.06,65,15.0013,125
4,0,0,1,26.24,30.305,69,12.998,102
4,0,0,1,26.24,30.305,69,15.0013,94
4,0,0,1,26.24,30.305,69,15.0013,47
4,0,0,1,25.42,29.545,73,11.0014,10
4,0,0,1,26.24,30.305,69,15.0013,12
4,0,0,1,25.42,29.545,73,11.0014,21
4,0,0,1,26.24,30.305,73,11.0014,50
4,0,0,1,27.88,31.82,65,15.0013,118
4,0,0,1,29.52,33.335,58,15.0013,184
4,0,0,1,30.34,34.09,60,15.0013,304
4,0,0,1,31.16,34.85,55,19.0012,391
4,0,0,1,31.16,34.85,55,19.0012,420
4,0,0,1,32.8,37.12,49,19.9995,472
4,0,0,1,32.8,37.12,49,23.9994,430
4,0,0,1,33.62,37.12,43,19.9995,324
4,0,0,1,32.8,36.365,46,19.9995,317
4,0,0,1,32.8,37.12,49,26.0027,369
4,0,0,1,32.8,36.365,46,19.9995,390
4,0,0,1,31.16,34.85,55,19.0012,379
4,0,0,1,31.16,35.605,58,16.9979,262
4,0,0,1,30.34,34.09,62,15.0013,207
4,0,0,1,29.52,34.09,66,15.0013,181
4,0,0,1,28.7,33.335,74,8.9981,93
4,0,1,1,28.7,33.335,74,8.9981,51
4,0,1,1,28.7,33.335,74,15.0013,25
4,0,1,1,27.06,30.305,83,15.0013,10
4,0,1,1,27.06,30.305,78,12.998,7
4,0,1,1,26.24,29.545,78,11.0014,4
4,0,1,1,26.24,29.545,78,7.0015,17
4,0,1,1,26.24,28.79,83,7.0015,105
4,0,1,1,27.88,31.82,74,15.0013,277
4,0,1,1,28.7,32.575,70,12.998,347
4,0,1,1,30.34,34.85,67,15.0013,203
4,0,1,1,31.16,35.605,62,12.998,130
4,0,1,1,32.8,37.88,55,6.0032,141
4,0,1,1,32.8,38.635,59,12.998,165
4,0,1,1,33.62,39.395,56,16.9979,152
4,0,1,1,33.62,39.395,56,22.0028,138
4,0,1,1,34.44,40.15,53,22.0028,164
4,0,1,1,34.44,40.15,53,19.0012,265
4,0,1,1,34.44,39.395,49,22.0028,545
4,0,1,1,33.62,38.635,49,23.9994,558
4,0,1,1,32.8,37.88,55,15.0013,398
4,0,1,1,31.98,37.12,59,15.0013,323
4,0,1,1,30.34,34.85,66,12.998,202
4,0,1,1,31.16,36.365,66,15.0013,140
4,0,1,1,30.34,34.85,66,11.0014,91
4,0,1,1,30.34,34.85,66,7.0015,51
4,0,1,2,30.34,34.85,66,8.9981,13
4,0,1,1,29.52,34.09,70,11.0014,13
4,0,1,1,29.52,34.09,70,11.0014,3
4,0,1,1,29.52,34.09,70,8.9981,5
4,0,1,2,28.7,33.335,74,7.0015,19
4,0,1,2,29.52,34.85,74,7.0015,134
4,0,1,2,30.34,34.85,70,11.0014,315
4,0,1,2,31.16,36.365,70,11.0014,412
4,0,1,2,32.8,39.395,63,8.9981,199
4,0,1,2,33.62,39.395,56,11.0014,141
4,0,1,1,33.62,40.15,59,0.0,127
4,0,1,1,34.44,40.91,56,6.0032,153
4,0,1,1,35.26,41.665,53,7.0015,172
4,0,1,1,35.26,40.91,50,12.998,152
4,0,1,1,36.08,40.91,44,12.998,158
4,0,1,1,36.9,42.425,42,19.9995,277
4,0,1,1,32.8,40.15,66,0.0,513
4,0,1,1,32.8,40.15,66,8.9981,530
4,0,1,1,31.16,37.12,75,12.998,388
4,0,1,1,30.34,36.365,74,6.0032,277
4,0,1,1,30.34,35.605,74,8.9981,241
4,0,1,1,30.34,35.605,74,0.0,156
4,0,1,3,29.52,34.85,79,11.0014,92
4,0,1,1,29.52,34.09,70,15.0013,29
4,0,1,1,29.52,34.85,74,12.998,17
4,0,1,1,28.7,33.335,74,7.0015,11
4,0,1,1,28.7,33.335,79,11.0014,4
4,0,1,1,27.06,30.305,83,8.9981,4
4,0,1,1,27.06,30.305,83,7.0015,26
4,0,1,1,27.06,30.305,83,6.0032,100
4,0,1,1,30.34,34.09,62,0.0,282
4,0,1,1,32.8,36.365,43,12.998,382
4,0,1,1,33.62,37.12,41,0.0,166
4,0,1,1,35.26,37.88,36,11.0014,97
4,0,1,1,36.08,38.635,32,11.0014,119
4,0,1,1,36.9,40.15,33,16.9979,168
4,0,1,1,36.9,40.15,31,19.9995,150
4,0,1,1,37.72,40.91,29,12.998,123
4,0,1,1,36.9,39.395,27,0.0,129
4,0,1,1,36.9,39.395,27,0.0,231
4,0,1,1,31.16,34.09,45,19.9995,514
4,0,1,1,31.98,34.85,43,12.998,543
4,0,1,1,30.34,33.335,51,15.0013,413
4,0,1,1,29.52,34.09,62,15.0013,305
4,0,1,1,28.7,32.575,70,16.9979,220
4,0,1,1,28.7,32.575,70,6.0032,137
4,0,1,1,27.88,31.82,74,12.998,96
4,0,1,1,27.06,31.06,74,0.0,29
4,0,1,1,27.06,31.06,74,7.0015,12
4,0,1,1,27.88,31.82,69,0.0,8
4,0,1,1,27.06,31.06,74,12.998,5
4,0,1,1,27.06,31.06,74,7.0015,10
4,0,1,1,27.06,31.06,74,8.9981,21
4,0,1,1,27.88,31.82,69,7.0015,117
4,0,1,1,29.52,33.335,61,19.0012,335
4,0,1,1,30.34,34.09,58,19.0012,435
4,0,1,1,31.98,34.85,46,19.9995,213
4,0,1,1,33.62,36.365,36,19.9995,140
4,0,1,1,34.44,36.365,32,27.9993,128
4,0,1,1,35.26,37.12,30,19.0012,157
4,0,1,1,35.26,37.12,30,15.0013,203
4,0,1,1,36.9,38.635,25,19.0012,159
4,0,1,1,36.9,38.635,25,19.0012,168
4,0,1,1,36.9,38.635,25,19.0012,274
4,0,1,2,36.9,39.395,27,8.9981,556
4,0,1,2,35.26,37.88,34,12.998,556
4,0,1,2,35.26,37.88,36,15.0013,454
4,0,1,2,33.62,37.88,46,16.9979,288
4,0,1,1,32.8,37.12,52,15.0013,254
4,0,1,2,31.98,37.12,59,11.0014,191
4,0,1,2,32.8,37.12,49,11.0014,132
4,0,1,2,32.8,37.12,49,11.0014,43
4,0,1,2,31.98,35.605,52,11.0014,16
4,0,1,2,31.98,35.605,49,11.0014,11
4,0,1,2,31.16,34.85,55,6.0032,4
4,0,1,2,31.16,34.85,52,11.0014,7
4,0,1,2,31.16,34.85,55,6.0032,24
4,0,1,3,29.52,34.09,66,32.9975,110
4,0,1,2,30.34,33.335,51,15.0013,271
4,0,1,2,30.34,33.335,51,11.0014,437
4,0,1,2,30.34,34.09,55,12.998,195
4,0,1,3,30.34,34.09,58,6.0032,68
4,0,1,2,30.34,34.09,58,7.0015,122
4,0,1,3,31.16,34.85,55,8.9981,161
4,0,1,2,31.16,35.605,58,15.0013,144
4,0,1,2,31.16,35.605,58,15.0013,147
4,0,1,2,28.7,33.335,79,8.9981,118
4,0,1,3,27.88,31.82,79,0.0,150
4,0,1,2,28.7,33.335,79,0.0,425
4,0,1,3,28.7,33.335,84,0.0,492
4,0,1,3,28.7,33.335,84,0.0,321
4,0,1,3,28.7,33.335,84,7.0015,87
4,0,1,2,27.88,31.82,89,8.9981,88
4,0,1,3,27.88,31.82,89,7.0015,77
4,0,1,2,27.88,31.82,89,6.0032,56
4,0,1,2,27.88,31.82,89,6.0032,17
4,0,1,2,27.06,29.545,94,6.0032,17
4,0,1,2,27.06,29.545,94,6.0032,7
4,0,1,3,27.06,29.545,94,6.0032,3
4,0,1,2,27.88,31.82,89,0.0,7
4,0,1,2,27.88,31.82,89,0.0,20
4,0,1,2,27.88,31.82,89,19.9995,97
4,0,1,2,27.88,31.82,89,19.9995,282
4,0,1,2,28.7,32.575,82,23.9994,398
4,0,1,1,29.52,34.85,74,22.0028,187
4,0,1,1,29.52,33.335,71,19.9995,113
4,0,1,2,30.34,34.85,66,15.0013,149
4,0,1,2,31.16,35.605,62,15.0013,205
4,0,1,1,31.16,35.605,58,0.0,205
4,0,1,1,32.8,37.88,55,11.0014,167
4,0,1,1,32.8,37.88,55,16.9979,165
4,0,1,1,31.16,35.605,62,22.0028,290
4,0,1,1,31.16,35.605,62,22.0028,555
4,0,1,1,28.7,33.335,74,19.9995,523
4,0,1,1,28.7,33.335,74,19.0012,366
4,0,1,2,28.7,33.335,74,12.998,286
4,0,1,2,28.7,33.335,74,12.998,211
4,0,1,1,27.88,31.82,74,12.998,174
4,0,1,1,27.06,31.06,74,7.0015,132
4,0,1,1,27.06,31.06,74,7.0015,54
4,0,1,1,26.24,29.545,78,6.0032,19
4,0,1,1,27.06,31.06,69,0.0,19
4,0,1,1,26.24,29.545,78,6.0032,6
4,0,1,1,26.24,29.545,78,8.9981,7
4,0,1,1,26.24,29.545,78,6.0032,16
4,0,1,1,26.24,29.545,78,8.9981,101
4,0,1,1,27.06,30.305,78,8.9981,270
4,0,1,1,28.7,32.575,65,15.0013,454
4,0,1,1,29.52,33.335,58,7.0015,226
4,0,1,1,30.34,34.09,55,8.9981,163
4,0,1,2,31.16,34.85,52,16.9979,147
4,0,1,1,31.16,34.85,52,16.9979,216
4,0,1,1,31.98,35.605,52,16.9979,204
4,0,1,2,31.98,35.605,52,16.9979,245
4,0,1,1,31.16,34.85,55,16.9979,210
4,0,1,1,32.8,37.12,49,16.9979,330
4,0,1,1,31.98,35.605,49,19.9995,550
4,0,1,1,31.16,34.85,52,16.9979,466
4,0,1,1,30.34,34.09,55,16.9979,372
4,0,1,1,29.52,33.335,58,15.0013,291
4,0,1,1,28.7,32.575,65,12.998,173
4,0,1,1,28.7,32.575,65,15.0013,188
4,0,1,1,27.88,31.82,69,15.0013,139
4,0,0,1,27.06,30.305,78,12.998,133
4,0,0,1,27.06,30.305,78,11.0014,67
4,0,0,1,27.06,30.305,78,15.0013,53
4,0,0,2,27.06,30.305,78,11.0014,42
4,0,0,2,27.06,30.305,83,11.0014,10
4,0,0,1,26.24,28.79,89,6.0032,6
4,0,0,1,26.24,28.79,89,7.0015,27
4,0,0,1,27.88,31.82,83,11.0014,63
4,0,0,1,27.88,31.82,83,11.0014,121
4,0,0,1,30.34,34.85,70,15.0013,215
4,0,0,2,30.34,34.85,70,19.0012,290
4,0,0,1,31.98,37.12,62,15.0013,349
4,0,0,1,32.8,37.88,55,15.0013,382
4,0,0,2,32.8,38.635,59,22.0028,441
4,0,0,1,33.62,38.635,52,16.9979,380
4,0,0,2,34.44,40.15,53,16.9979,362
4,0,0,3,30.34,35.605,79,11.0014,343
4,0,0,3,30.34,35.605,79,11.0014,149
4,0,0,2,29.52,34.85,79,30.0026,211
4,0,0,3,29.52,35.605,84,16.9979,171
4,0,0,3,29.52,34.85,79,19.0012,137
4,0,0,2,28.7,33.335,84,22.0028,114
4,0,0,2,28.7,33.335,84,22.0028,120
4,0,0,3,28.7,33.335,84,19.0012,108
4,0,0,2,28.7,33.335,84,19.0012,80
4,0,0,2,28.7,33.335,84,16.9979,73
4,0,0,2,28.7,33.335,84,15.0013,66
4,0,0,2,28.7,33.335,84,8.9981,32
4,0,0,1,28.7,33.335,84,8.9981,6
4,0,0,1,28.7,33.335,89,12.998,5
4,0,0,1,28.7,33.335,89,11.0014,13
